nama_prodi,name_university,type,rataan,min_val,max_val
SASTRA INGGRIS,UNIVERSITAS MULAWARMAN,humanities,516.2834615384616,441.17999999999995,599.185
PENDIDIKAN LUAR SEKOLAH,UNIVERSITAS MULAWARMAN,humanities,454.80499999999995,454.80499999999995,454.80499999999995
PENDIDIKAN GEOGRAFI,UNIVERSITAS MULAWARMAN,humanities,516.0629166666666,442.0,594.24
EKONOMI ISLAM,UNIVERSITAS MULAWARMAN,humanities,499.188,446.61,545.3349999999999
ETNOMUSIKOLOGI,UNIVERSITAS MULAWARMAN,humanities,490.27,490.27,490.27
PENDIDIKAN SEJARAH,UNIVERSITAS MULAWARMAN,humanities,510.6261538461539,465.385,568.275
FISIKA,INSTITUT TEKNOLOGI KALIMANTAN,science,527.37,462.44999999999993,614.925
MATEMATIKA,INSTITUT TEKNOLOGI KALIMANTAN,science,499.7055555555555,440.07499999999993,602.05
TEKNIK MESIN,INSTITUT TEKNOLOGI KALIMANTAN,science,511.4095588235295,441.125,611.3249999999999
TEKNIK ELEKTRO,INSTITUT TEKNOLOGI KALIMANTAN,science,525.5821428571428,462.44999999999993,609.0999999999999
TEKNIK KIMIA,INSTITUT TEKNOLOGI KALIMANTAN,science,542.3327777777777,468.92499999999995,686.4499999999999
TEKNIK MATERIAL DAN METALURGI,INSTITUT TEKNOLOGI KALIMANTAN,science,525.4526785714285,424.67499999999995,620.1
TEKNIK SIPIL,INSTITUT TEKNOLOGI KALIMANTAN,science,538.4744444444445,490.12499999999994,630.875
PERENCANAAN WILAYAH DAN KOTA,INSTITUT TEKNOLOGI KALIMANTAN,science,522.6961111111111,452.44999999999993,630.875
TEKNIK PERKAPALAN,INSTITUT TEKNOLOGI KALIMANTAN,science,510.5767857142857,432.57499999999993,627.125
SISTEM INFORMASI,INSTITUT TEKNOLOGI KALIMANTAN,science,520.6152173913042,421.5,644.625
TEKNIK INDUSTRI,INSTITUT TEKNOLOGI KALIMANTAN,science,523.7114999999999,429.82499999999993,612.8249999999999
INFORMATIKA,INSTITUT TEKNOLOGI KALIMANTAN,science,536.3057142857143,483.57499999999993,615.9
TEKNIK LINGKUNGAN,INSTITUT TEKNOLOGI KALIMANTAN,science,519.1924999999999,454.025,646.0999999999999
TEKNIK KELAUTAN,INSTITUT TEKNOLOGI KALIMANTAN,science,505.5807692307692,441.04999999999995,557.1999999999999
TEKNIK ELEKTRO,UNIVERSITAS BORNEO TARAKAN,science,500.4,486.75,506.45
TEKNIK SIPIL,UNIVERSITAS BORNEO TARAKAN,science,503.30454545454535,444.9,602.6999999999999
AGRIBISNIS,UNIVERSITAS BORNEO TARAKAN,science,522.25,470.4749999999999,553.9499999999999
AGROTEKNOLOGI,UNIVERSITAS BORNEO TARAKAN,science,454.57499999999993,413.9,495.24999999999994
PENDIDIKAN MATEMATIKA,UNIVERSITAS BORNEO TARAKAN,science,530.275,530.275,530.275
PENDIDIKAN BIOLOGI,UNIVERSITAS BORNEO TARAKAN,science,497.11785714285713,447.025,602.6999999999999
MANAJEMEN SUMBER DAYA PERAIRAN,UNIVERSITAS BORNEO TARAKAN,science,444.5071428571428,374.45,507.775
AKUAKULTUR,UNIVERSITAS BORNEO TARAKAN,science,553.9499999999999,553.9499999999999,553.9499999999999
TEKNOLOGI HASIL PERIKANAN,UNIVERSITAS BORNEO TARAKAN,science,490.6375,489.85,491.42499999999995
TEKNIK MESIN,UNIVERSITAS BORNEO TARAKAN,science,483.7625,460.525,507.0
BIMBINGAN DAN KONSELING,UNIVERSITAS BORNEO TARAKAN,humanities,485.34875000000005,446.24,534.73
PENDIDIKAN BAHASA INDONESIA,UNIVERSITAS BORNEO TARAKAN,humanities,469.43999999999994,455.93999999999994,482.94
PENDIDIKAN BAHASA INGGRIS,UNIVERSITAS BORNEO TARAKAN,humanities,531.2775,482.94,579.615
EKONOMI PEMBANGUNAN,UNIVERSITAS BORNEO TARAKAN,humanities,512.5787499999999,482.17999999999995,575.265
MANAJEMEN,UNIVERSITAS BORNEO TARAKAN,humanities,507.16749999999996,482.17999999999995,544.87
HUKUM,UNIVERSITAS BORNEO TARAKAN,humanities,499.54312500000003,446.24,579.615
PENDIDIKAN GURU SEKOLAH DASAR,UNIVERSITAS BORNEO TARAKAN,humanities,453.5958333333333,423.69,495.695
PENDIDIKAN DOKTER,UNIVERSITAS UDAYANA,science,687.6306000000001,654.9749999999999,796.8749999999999
KEDOKTERAN HEWAN,UNIVERSITAS UDAYANA,science,607.7154166666668,570.925,759.6
TEKNIK ARSITEKTUR,UNIVERSITAS UDAYANA,science,610.2808333333334,586.25,708.0749999999999
TEKNIK SIPIL,UNIVERSITAS UDAYANA,science,587.4425,556.725,678.15
ILMU DAN TEKNOLOGI PANGAN,UNIVERSITAS UDAYANA,science,595.57875,567.2,638.425
TEKNOLOGI INDUSTRI PERTANIAN,UNIVERSITAS UDAYANA,science,523.07625,457.44999999999993,669.425
TEKNIK PERTANIAN,UNIVERSITAS UDAYANA,science,515.2524999999999,486.75,570.425
BIOLOGI,UNIVERSITAS UDAYANA,science,565.2549999999999,527.35,664.625
KIMIA,UNIVERSITAS UDAYANA,science,561.838125,524.0,635.8
FISIKA,UNIVERSITAS UDAYANA,science,543.8,495.09999999999997,660.275
TEKNIK MESIN,UNIVERSITAS UDAYANA,science,557.48,516.85,707.6999999999999
TEKNIK ELEKTRO,UNIVERSITAS UDAYANA,science,561.7153333333332,525.1999999999999,707.6999999999999
AGRIBISNIS,UNIVERSITAS UDAYANA,science,540.869,500.75,633.75
AGROEKOTEKNOLOGI,UNIVERSITAS UDAYANA,science,539.1758849557522,501.775,633.75
PETERNAKAN,UNIVERSITAS UDAYANA,science,510.95777777777784,404.17499999999995,667.025
MATEMATIKA,UNIVERSITAS UDAYANA,science,564.3770000000001,516.45,660.275
ILMU KESEHATAN MASYARAKAT,UNIVERSITAS UDAYANA,science,577.156,547.65,653.9499999999999
FARMASI,UNIVERSITAS UDAYANA,science,627.913,602.925,669.5
ILMU KEPERAWATAN,UNIVERSITAS UDAYANA,science,556.9944444444444,518.8499999999999,655.6999999999999
ILMU KOMPUTER/TEKNIK INFORMATIKA,UNIVERSITAS UDAYANA,science,594.0404166666666,554.3249999999999,717.125
TEKNOLOGI INFORMASI,UNIVERSITAS UDAYANA,science,572.5966666666666,541.9,660.6
FISIOTERAPI,UNIVERSITAS UDAYANA,science,597.2924999999999,567.55,668.025
ILMU KELAUTAN,UNIVERSITAS UDAYANA,science,561.0194999999999,533.45,646.675
ARSITEKTUR PERTAMANAN,UNIVERSITAS UDAYANA,science,554.2919999999999,517.75,640.875
MANAJEMEN SUMBER DAYA PERAIRAN,UNIVERSITAS UDAYANA,science,541.4395,502.92499999999995,610.5749999999999
PENDIDIKAN DOKTER GIGI,UNIVERSITAS UDAYANA,science,638.414,615.0,676.7249999999999
ARKEOLOGI,UNIVERSITAS UDAYANA,humanities,558.3618333333333,513.07,640.905
ANTROPOLOGI BUDAYA,UNIVERSITAS UDAYANA,humanities,570.1508928571428,535.375,653.425
ILMU SEJARAH,UNIVERSITAS UDAYANA,humanities,541.7726785714284,503.885,588.9599999999999
ILMU HUKUM,UNIVERSITAS UDAYANA,humanities,566.5715769230769,524.4749999999999,687.7449999999999
EKONOMI PEMBANGUNAN,UNIVERSITAS UDAYANA,humanities,556.0742999999999,506.18999999999994,669.925
AKUNTANSI,UNIVERSITAS UDAYANA,humanities,578.2803666666666,540.5450000000001,669.925
MANAJEMEN,UNIVERSITAS UDAYANA,humanities,579.3923666666666,544.8349999999999,672.44
SASTRA INDONESIA,UNIVERSITAS UDAYANA,humanities,535.0121212121212,493.35499999999996,634.5
SASTRA INGGRIS,UNIVERSITAS UDAYANA,humanities,564.0243478260869,521.915,691.645
SASTRA DAERAH JAWA KUNA,UNIVERSITAS UDAYANA,humanities,537.43,443.21000000000004,574.9549999999999
SASTRA DAERAH UNTUK SASTRA BALI,UNIVERSITAS UDAYANA,humanities,500.0122222222223,421.05499999999995,557.27
SASTRA JEPANG,UNIVERSITAS UDAYANA,humanities,560.2268604651161,501.67999999999995,642.2249999999999
DESTINASI PARIWISATA,UNIVERSITAS UDAYANA,humanities,570.7534,537.02,631.39
INDUSTRI PERJALANAN WISATA,UNIVERSITAS UDAYANA,humanities,552.1908,515.75,619.4949999999999
HUBUNGAN INTERNASIONAL,UNIVERSITAS UDAYANA,humanities,608.9265714285714,588.5049999999999,663.1899999999999
SOSIOLOGI,UNIVERSITAS UDAYANA,humanities,549.9257142857143,526.3199999999999,585.76
PSIKOLOGI,UNIVERSITAS UDAYANA,humanities,595.6359999999999,568.87,667.74
ADMINISTRASI NEGARA,UNIVERSITAS UDAYANA,humanities,576.7982857142857,549.245,649.9499999999999
ILMU KOMUNIKASI,UNIVERSITAS UDAYANA,humanities,600.9,573.91,665.0699999999999
ILMU POLITIK,UNIVERSITAS UDAYANA,humanities,557.2268571428572,516.95,618.175
PENDIDIKAN MATEMATIKA,UNIVERSITAS PENDIDIKAN GANESHA,science,533.4340277777778,451.275,629.225
PENDIDIKAN BIOLOGI,UNIVERSITAS PENDIDIKAN GANESHA,science,526.6765625,480.225,571.5749999999999
PENDIDIKAN KIMIA,UNIVERSITAS PENDIDIKAN GANESHA,science,523.4464285714287,477.62499999999994,573.25
PENDIDIKAN FISIKA,UNIVERSITAS PENDIDIKAN GANESHA,science,508.99375,481.94999999999993,529.125
PENDIDIKAN TEKNIK INFORMATIKA,UNIVERSITAS PENDIDIKAN GANESHA,science,521.1722222222221,406.025,597.7249999999999
ILMU KEOLAHRAGAAN,UNIVERSITAS PENDIDIKAN GANESHA,science,465.7416666666666,424.4,487.325
PENDIDIKAN TEKNIK ELEKTRO,UNIVERSITAS PENDIDIKAN GANESHA,science,460.58124999999995,415.22499999999997,498.375
PENDIDIKAN TEKNIK MESIN,UNIVERSITAS PENDIDIKAN GANESHA,science,502.9749999999999,482.12499999999994,528.1999999999999
PENDIDIKAN IPA,UNIVERSITAS PENDIDIKAN GANESHA,science,525.6388888888889,468.6,636.6999999999999
KIMIA,UNIVERSITAS PENDIDIKAN GANESHA,science,542.4083333333333,506.07499999999993,636.8249999999999
MATEMATIKA,UNIVERSITAS PENDIDIKAN GANESHA,science,537.5916666666667,505.42499999999995,629.225
BIOLOGI,UNIVERSITAS PENDIDIKAN GANESHA,science,480.1666666666667,468.6,498.725
AKUAKULTUR,UNIVERSITAS PENDIDIKAN GANESHA,science,503.2958333333333,438.475,582.175
SISTEM INFORMASI,UNIVERSITAS PENDIDIKAN GANESHA,science,541.584375,492.54999999999995,614.1
ILMU KOMPUTER,UNIVERSITAS PENDIDIKAN GANESHA,science,519.983695652174,426.725,685.7249999999999
KEDOKTERAN,UNIVERSITAS PENDIDIKAN GANESHA,science,653.1650000000001,624.025,707.275
PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN,UNIVERSITAS PENDIDIKAN GANESHA,humanities,511.27599999999995,401.145,554.05
PENDIDIKAN EKONOMI,UNIVERSITAS PENDIDIKAN GANESHA,humanities,521.733,445.715,562.18
PENDIDIKAN SEJARAH,UNIVERSITAS PENDIDIKAN GANESHA,humanities,520.9775,476.7,567.1049999999999
PENDIDIKAN GEOGRAFI,UNIVERSITAS PENDIDIKAN GANESHA,humanities,509.97249999999997,398.4649999999999,566.3599999999999
PENDIDIKAN BAHASA DAN SASTRA INDONESIA,UNIVERSITAS PENDIDIKAN GANESHA,humanities,497.8205555555555,400.12499999999994,562.425
PENDIDIKAN BAHASA INGGRIS,UNIVERSITAS PENDIDIKAN GANESHA,humanities,522.6039999999998,447.37499999999994,598.34
PENDIDIKAN SENI RUPA,UNIVERSITAS PENDIDIKAN GANESHA,humanities,499.67999999999995,499.67999999999995,499.67999999999995
PENDIDIKAN KESEJAHTERAAN KELUARGA,UNIVERSITAS PENDIDIKAN GANESHA,humanities,520.075,463.1049999999999,564.185
BIMBINGAN KONSELING,UNIVERSITAS PENDIDIKAN GANESHA,humanities,506.9467647058823,464.185,575.26
TEKNOLOGI PENDIDIKAN,UNIVERSITAS PENDIDIKAN GANESHA,humanities,510.3002777777777,465.04499999999996,564.185
PENDIDIKAN JASMANI KESEHATAN DAN REKREASI,UNIVERSITAS PENDIDIKAN GANESHA,humanities,480.82624999999996,461.66499999999996,505.015
MANAJEMEN,UNIVERSITAS PENDIDIKAN GANESHA,humanities,505.4044827586207,387.245,593.7
AKUNTANSI,UNIVERSITAS PENDIDIKAN GANESHA,humanities,528.0543220338983,411.835,649.9649999999999
PENDIDIKAN KEPELATIHAN OLAHRAGA,UNIVERSITAS PENDIDIKAN GANESHA,humanities,534.035,529.525,538.545
PENDIDIKAN GURU SEKOLAH DASAR,UNIVERSITAS PENDIDIKAN GANESHA,humanities,514.0839583333333,450.255,618.535
PENDIDIKAN GURU ANAK USIA DINI,UNIVERSITAS PENDIDIKAN GANESHA,humanities,499.72749999999996,459.56499999999994,552.4549999999999
PEND. BAHASA JEPANG,UNIVERSITAS PENDIDIKAN GANESHA,humanities,492.7790909090909,446.51,517.31
PENDIDIKAN BAHASA BALI,UNIVERSITAS PENDIDIKAN GANESHA,humanities,469.4625,421.05499999999995,517.87
PENDIDIKAN SOSIOLOGI,UNIVERSITAS PENDIDIKAN GANESHA,humanities,489.4833333333333,428.445,564.63
ILMU HUKUM,UNIVERSITAS PENDIDIKAN GANESHA,humanities,527.6268965517241,452.0799999999999,649.9499999999999
PENDIDIKAN VOKASIONAL SENI KULINER,UNIVERSITAS PENDIDIKAN GANESHA,humanities,495.10299999999995,438.57499999999993,559.0849999999999
TARI,ISI DENPASAR,humanities,494.8075,473.65,515.965
"PENDIDIKAN SENI DRAMA, TARI, DAN MUSIK",ISI DENPASAR,humanities,551.0425,537.765,564.3199999999999
MUSIK,ISI DENPASAR,humanities,500.07785714285717,399.36999999999995,598.875
SENI MURNI,ISI DENPASAR,humanities,503.7792857142858,428.445,587.9449999999999
DESAIN INTERIOR,ISI DENPASAR,humanities,526.9068749999999,466.51,614.8349999999999
DESAIN KOMUNIKASI VISUAL,ISI DENPASAR,humanities,538.5995312499999,481.53999999999996,616.1999999999999
KRIYA,ISI DENPASAR,humanities,476.49999999999994,474.56999999999994,478.42999999999995
FOTOGRAFI,ISI DENPASAR,humanities,520.600625,482.71,569.29
AGROEKOTEKNOLOGI,UNIVERSITAS MATARAM,science,505.7653846153845,443.65,565.95
AGRIBISNIS,UNIVERSITAS MATARAM,science,519.5029069767443,442.57499999999993,614.75
KEHUTANAN,UNIVERSITAS MATARAM,science,502.0796875,414.82500000000005,566.7249999999999
PENDIDIKAN BIOLOGI,UNIVERSITAS MATARAM,science,516.6409090909091,473.69999999999993,557.4499999999999
PENDIDIKAN KIMIA,UNIVERSITAS MATARAM,science,536.5437499999999,498.725,562.4499999999999
PENDIDIKAN FISIKA,UNIVERSITAS MATARAM,science,558.675,558.675,558.675
PENDIDIKAN MATEMATIKA,UNIVERSITAS MATARAM,science,507.70833333333326,432.09999999999997,589.0
TEKNIK SIPIL,UNIVERSITAS MATARAM,science,527.3955555555556,442.57499999999993,621.7249999999999
TEKNIK MESIN,UNIVERSITAS MATARAM,science,488.2392857142856,429.42499999999995,527.55
TEKNIK ELEKTRO,UNIVERSITAS MATARAM,science,523.8592105263157,456.125,628.25
BIOLOGI,UNIVERSITAS MATARAM,science,522.84375,483.47499999999997,562.9499999999999
MATEMATIKA,UNIVERSITAS MATARAM,science,541.06,442.575,636.525
FISIKA,UNIVERSITAS MATARAM,science,515.305,455.69999999999993,593.625
KIMIA,UNIVERSITAS MATARAM,science,515.5055555555555,453.15,595.325
PETERNAKAN,UNIVERSITAS MATARAM,science,499.7916666666666,461.82499999999993,524.0
PENDIDIKAN DOKTER,UNIVERSITAS MATARAM,science,653.4085,625.875,740.05
ILMU DAN TEKNOLOGI PANGAN,UNIVERSITAS MATARAM,science,508.3918918918917,431.22499999999997,595.675
KETEKNIKAN PERTANIAN,UNIVERSITAS MATARAM,science,512.9374999999999,442.575,592.75
BUDIDAYA PERAIRAN,UNIVERSITAS MATARAM,science,515.5699999999999,491.12499999999994,548.3
TEKNIK INFORMATIKA,UNIVERSITAS MATARAM,science,516.454,432.09999999999997,596.5999999999999
FARMASI,UNIVERSITAS MATARAM,science,555.9559210526317,517.05,636.525
ILMU TANAH,UNIVERSITAS MATARAM,science,499.45500000000004,437.92499999999995,555.3249999999999
EKONOMI PEMBANGUNAN,UNIVERSITAS MATARAM,humanities,522.2014864864865,423.76,657.155
MANAJEMEN,UNIVERSITAS MATARAM,humanities,520.5002631578947,425.18999999999994,657.155
AKUNTANSI,UNIVERSITAS MATARAM,humanities,526.4333333333332,437.01,615.48
ILMU HUKUM,UNIVERSITAS MATARAM,humanities,518.7782456140351,418.775,610.3299999999999
PENDIDIKAN BAHASA DAN SASTRA INDONESIA,UNIVERSITAS MATARAM,humanities,493.7165,427.46000000000004,604.52
PENDIDIKAN BAHASA INGGRIS,UNIVERSITAS MATARAM,humanities,507.680238095238,434.05499999999995,604.52
PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN,UNIVERSITAS MATARAM,humanities,491.39545454545447,428.37,548.375
PENDIDIKAN GURU SEKOLAH DASAR,UNIVERSITAS MATARAM,humanities,496.9008064516129,427.46000000000004,578.0049999999999
PENDIDIKAN ANAK USIA DINI,UNIVERSITAS MATARAM,humanities,485.9814285714286,438.335,534.8799999999999
HUBUNGAN INTERNASIONAL,UNIVERSITAS MATARAM,humanities,534.4771666666667,452.39,603.145
ILMU KOMUNIKASI,UNIVERSITAS MATARAM,humanities,516.771511627907,432.61,619.385
SOSIOLOGI,UNIVERSITAS MATARAM,humanities,505.9889285714286,438.87999999999994,560.97
PENDIDIKAN SOSIOLOGI,UNIVERSITAS MATARAM,humanities,510.0679999999999,440.795,583.0
PEND. MATEMATIKA,UNIVERSITAS NUSA CENDANA,science,481.84999999999997,465.74999999999994,497.95
PEND. BIOLOGI,UNIVERSITAS NUSA CENDANA,science,502.29374999999993,446.025,522.125
PEND. FISIKA,UNIVERSITAS NUSA CENDANA,science,417.23749999999995,405.92499999999995,428.54999999999995
PEND. KIMIA,UNIVERSITAS NUSA CENDANA,science,478.0249999999999,428.54999999999995,537.6
PEND. TEKNIK ELEKTRO,UNIVERSITAS NUSA CENDANA,science,475.8,414.0,537.6
AGRONOMI/AGROEKOTEKNOLOGI,UNIVERSITAS NUSA CENDANA,science,470.35,470.35,470.35
AGRIBISNIS,UNIVERSITAS NUSA CENDANA,science,464.14499999999987,405.92499999999995,511.54999999999995
ILMU PETERNAKAN,UNIVERSITAS NUSA CENDANA,science,488.625,484.4,493.4749999999999
ILMU KESEHATAN MASYARAKAT,UNIVERSITAS NUSA CENDANA,science,483.2680555555555,399.04999999999995,547.225
MATEMATIKA,UNIVERSITAS NUSA CENDANA,science,492.625,444.9,532.875
BIOLOGI,UNIVERSITAS NUSA CENDANA,science,434.8,434.8,434.8
FISIKA,UNIVERSITAS NUSA CENDANA,science,488.69166666666666,434.8,547.15
KIMIA,UNIVERSITAS NUSA CENDANA,science,481.4583333333333,426.59999999999997,532.875
TEKNIK SIPIL,UNIVERSITAS NUSA CENDANA,science,489.10374999999993,399.04999999999995,579.55
TEKNIK ELEKTRO,UNIVERSITAS NUSA CENDANA,science,473.103125,420.57499999999993,523.275
TEKNIK MESIN,UNIVERSITAS NUSA CENDANA,science,497.66249999999997,477.15,518.175
ILMU KOMPUTER,UNIVERSITAS NUSA CENDANA,science,486.04090909090917,429.4749999999999,568.8499999999999
TEKNIK ARSITEKTUR,UNIVERSITAS NUSA CENDANA,science,488.07083333333327,409.75,529.65
TEKNIK PERTAMBANGAN,UNIVERSITAS NUSA CENDANA,science,504.525,451.65,563.375
PENDIDIKAN DOKTER,UNIVERSITAS NUSA CENDANA,science,603.0962962962963,567.6999999999999,669.675
BUDIDAYA PERIKANAN,UNIVERSITAS NUSA CENDANA,science,490.72499999999997,487.975,493.4749999999999
KEDOKTERAN HEWAN,UNIVERSITAS NUSA CENDANA,science,522.4842105263157,437.12499999999994,593.55
KEHUTANAN,UNIVERSITAS NUSA CENDANA,science,481.06499999999994,446.025,496.45
MANAJEMEN SUMBER DAYA PERAIRAN,UNIVERSITAS NUSA CENDANA,science,492.54999999999995,492.54999999999995,492.54999999999995
PEND. BHS. INGGRIS,UNIVERSITAS NUSA CENDANA,humanities,519.9449999999999,519.9449999999999,519.9449999999999
PPKN,UNIVERSITAS NUSA CENDANA,humanities,445.07499999999993,414.37999999999994,475.77
PEND. EKONOMI,UNIVERSITAS NUSA CENDANA,humanities,503.38749999999993,397.64,609.1349999999999
PEND. GEOGRAFI,UNIVERSITAS NUSA CENDANA,humanities,481.53499999999997,478.67999999999995,484.39
PEND. SEJARAH,UNIVERSITAS NUSA CENDANA,humanities,504.97999999999996,504.97999999999996,504.97999999999996
BIMBINGAN KONSELING,UNIVERSITAS NUSA CENDANA,humanities,435.66999999999996,435.66999999999996,435.66999999999996
PEND. LUAR SEKOLAH,UNIVERSITAS NUSA CENDANA,humanities,484.39,484.39,484.39
PEND. ANAK USIA DINI,UNIVERSITAS NUSA CENDANA,humanities,435.66999999999996,435.66999999999996,435.66999999999996
PEND. GURU SEKOLAH  DASAR,UNIVERSITAS NUSA CENDANA,humanities,494.51,494.51,494.51
ILMU HUKUM,UNIVERSITAS NUSA CENDANA,humanities,505.053,463.905,564.065
ILMU ADM.NEGARA,UNIVERSITAS NUSA CENDANA,humanities,491.71642857142854,453.96000000000004,537.775
ILMU ADM.NIAGA,UNIVERSITAS NUSA CENDANA,humanities,441.9549999999999,441.9549999999999,441.9549999999999
SOSIOLOGI,UNIVERSITAS NUSA CENDANA,humanities,501.58,457.365,530.17
ILMU KOMUNIKASI,UNIVERSITAS NUSA CENDANA,humanities,546.9899999999999,515.75,575.26
ILMU POLITIK,UNIVERSITAS NUSA CENDANA,humanities,480.06,480.06,480.06
EKONOMI PEMBANGUNAN,UNIVERSITAS NUSA CENDANA,humanities,528.67,462.90999999999997,595.02
AKUNTANSI,UNIVERSITAS NUSA CENDANA,humanities,495.07000000000005,397.64,595.02
MANAJEMEN,UNIVERSITAS NUSA CENDANA,humanities,531.127,441.9549999999999,590.405
PSIKOLOGI,UNIVERSITAS NUSA CENDANA,humanities,497.57,457.365,537.775
PETERNAKAN,UNIVERSITAS TIMOR,science,621.175,621.175,621.175
PEND. MATEMATIKA,UNIVERSITAS TIMOR,science,498.74999999999994,496.69999999999993,500.79999999999995
MATEMATIKA,UNIVERSITAS TIMOR,science,585.025,585.025,585.025
TEKNOLOGI INFORMASI,UNIVERSITAS TIMOR,science,526.8,526.8,526.8
ADM. NEGARA,UNIVERSITAS TIMOR,humanities,565.4499999999999,565.4499999999999,565.4499999999999
MANAJEMEN,UNIVERSITAS TIMOR,humanities,443.97999999999996,427.15999999999997,460.79999999999995
MATEMATIKA,UNIVERSITAS HASANUDDIN,science,554.4613636363637,499.34999999999997,718.775
FISIKA ,UNIVERSITAS HASANUDDIN,science,504.31666666666655,419.35,621.025
KESEHATAN MASYARAKAT ,UNIVERSITAS HASANUDDIN,science,554.6578000000001,519.425,629.875
FARMASI ,UNIVERSITAS HASANUDDIN,science,572.0535294117645,534.825,657.0
KIMIA ,UNIVERSITAS HASANUDDIN,science,537.4625,481.94999999999993,632.1999999999999
BIOLOGI ,UNIVERSITAS HASANUDDIN,science,524.587,458.6,595.05
PENDIDIKAN DOKTER,UNIVERSITAS HASANUDDIN,science,659.3102000000001,624.775,735.925
AGROTEKNOLOGI ,UNIVERSITAS HASANUDDIN,science,502.51082677165357,402.4,630.9
ILMU DAN TEKNOLOGI PANGAN ,UNIVERSITAS HASANUDDIN,science,527.9855,493.37499999999994,593.8499999999999
AGRIBISNIS ,UNIVERSITAS HASANUDDIN,science,501.46424999999994,449.9,575.25
KETEKNIKAN PERTANIAN ,UNIVERSITAS HASANUDDIN,science,497.53846153846155,421.82499999999993,603.775
TEKNIK SIPIL ,UNIVERSITAS HASANUDDIN,science,579.3089285714286,534.625,703.55
TEKNIK MESIN ,UNIVERSITAS HASANUDDIN,science,526.0262195121951,413.79999999999995,648.5749999999999
TEKNIK ELEKTRO ,UNIVERSITAS HASANUDDIN,science,557.6283333333333,506.42499999999995,676.3499999999999
TEKNIK PERKAPALAN ,UNIVERSITAS HASANUDDIN,science,524.0721153846154,392.67499999999995,597.05
TEKNIK GEOLOGI ,UNIVERSITAS HASANUDDIN,science,537.1316666666667,491.225,625.65
PENDIDIKAN DOKTER GIGI ,UNIVERSITAS HASANUDDIN,science,631.04,602.375,888.9999999999999
TEKNIK ARSITEKTUR ,UNIVERSITAS HASANUDDIN,science,557.7994444444444,516.25,656.525
KEHUTANAN ,UNIVERSITAS HASANUDDIN,science,485.3085714285713,398.325,570.6999999999999
GEOFISIKA ,UNIVERSITAS HASANUDDIN,science,512.1476190476191,426.65,615.55
STATISTIKA ,UNIVERSITAS HASANUDDIN,science,572.3231249999999,539.05,642.175
ILMU GIZI ,UNIVERSITAS HASANUDDIN,science,571.97,546.725,686.8
ILMU KELAUTAN ,UNIVERSITAS HASANUDDIN,science,501.80062499999985,426.22499999999997,593.8249999999999
BUDIDAYA PERAIRAN ,UNIVERSITAS HASANUDDIN,science,488.32500000000005,430.45,569.6999999999999
MANAJEMEN SUMBERDAYA PERAIRAN ,UNIVERSITAS HASANUDDIN,science,491.01209677419354,423.95,574.6
PEMANFAATAN SUMBERDAYA PERIKANAN ,UNIVERSITAS HASANUDDIN,science,485.0282608695652,415.825,559.425
SOSIAL EKONOMI PERIKANAN ,UNIVERSITAS HASANUDDIN,science,479.6185185185186,415.825,552.475
ILMU KEPERAWATAN,UNIVERSITAS HASANUDDIN,science,502.677027027027,409.17499999999995,608.625
PETERNAKAN,UNIVERSITAS HASANUDDIN,science,488.7277777777778,393.32500000000005,584.3499999999999
TEKNIK KELAUTAN ,UNIVERSITAS HASANUDDIN,science,509.06153846153836,431.15,605.25
TEKNIK INDUSTRI ,UNIVERSITAS HASANUDDIN,science,563.5961111111111,530.925,650.25
TEKNIK SISTEM PERKAPALAN ,UNIVERSITAS HASANUDDIN,science,513.8040540540541,396.04999999999995,587.0749999999999
TEKNIK PENGEMB. WILAYAH KOTA ,UNIVERSITAS HASANUDDIN,science,562.2450000000001,531.775,642.875
TEKNIK PERTAMBANGAN ,UNIVERSITAS HASANUDDIN,science,551.8949999999999,512.8,633.625
TEKNIK INFORMATIKA ,UNIVERSITAS HASANUDDIN,science,597.4477777777777,553.2249999999999,714.4749999999999
FISOTERAPI ,UNIVERSITAS HASANUDDIN,science,567.2366666666666,534.05,623.1
TEKNIK LINGKUNGAN ,UNIVERSITAS HASANUDDIN,science,571.476875,529.375,655.9499999999999
KEDOKTERAN HEWAN,UNIVERSITAS HASANUDDIN,science,561.6949999999999,538.0,600.65
PSIKOLOGI,UNIVERSITAS HASANUDDIN,science,582.1714285714286,548.15,666.0
ILMU KOMPUTER,UNIVERSITAS HASANUDDIN,science,560.5766666666666,513.3249999999999,654.5
MANAJEMEN ,UNIVERSITAS HASANUDDIN,humanities,544.2245999999999,494.07499999999993,636.7849999999999
ILMU HUKUM ,UNIVERSITAS HASANUDDIN,humanities,532.0866,461.715,687.7449999999999
ILMU POLITIK ,UNIVERSITAS HASANUDDIN,humanities,504.6401249999999,458.45,606.0699999999999
ANTROPOLOGI SOSIAL ,UNIVERSITAS HASANUDDIN,humanities,503.6724999999999,419.82,592.135
ILMU SEJARAH ,UNIVERSITAS HASANUDDIN,humanities,482.91449999999986,405.66499999999996,617.6099999999999
ILMU KOMUNIKASI ,UNIVERSITAS HASANUDDIN,humanities,557.3227777777779,513.865,665.0699999999999
SOSIOLOGI ,UNIVERSITAS HASANUDDIN,humanities,497.42837499999985,425.59000000000003,607.525
